id,date,timestamp,level,status,method,host,pathname,event_message,headers,regions,log_type,latency,log_count,logs,auth_user
97db4b53-ba38-4caa-bdbe-fb5fe6223f13,"""2026-08-19T00:37:14.493Z""",2026-08-19T00:37:14.493000,warning,200,,,,ougxeheoaifcuetnmgrw | GET | ABORTED REQ | 10.106.80.165 | req-2j | /tenants/ougxeheoaifcuetnmgrw/health | @supabase-infra/mgmt-api/365fea2,{},[],storage,0,null,[],null
bf5ca5e5-fb57-49e6-b51a-bdccf8ff26bc,"""2026-08-19T00:37:09.502Z""",2026-08-19T00:37:09.502000,success,200,,,,[Cache] Tenant pool lookup,{},[],storage,0,null,[],null
3e0ad0c1-4e2f-476d-87a1-1b0fc464de20,"""2026-08-19T00:37:09.502Z""",2026-08-19T00:37:09.502000,success,200,,,,Sent 200 in 478µs,{},[],realtime,0,null,[],null
01839f96-914f-4855-887f-8961a44b6c9a,"""2026-08-19T00:36:57.388Z""",2026-08-19T00:36:57.388000,warning,200,,,,ougxeheoaifcuetnmgrw | GET | ABORTED REQ | 10.106.39.250 | req-2a | /tenants/ougxeheoaifcuetnmgrw/health | @supabase-infra/mgmt-api/365fea2,{},[],storage,0,null,[],null
c334a4bf-4c1d-4dae-9c4b-823cc819d4cb,"""2026-08-19T00:36:52.652Z""",2026-08-19T00:36:52.652000,success,200,,,,[Cache] Tenant pool lookup,{},[],storage,0,null,[],null
10adb86f-d220-49f7-b9ca-b86330508f2e,"""2026-08-19T00:36:52.413Z""",2026-08-19T00:36:52.413000,success,200,,,,Sent 200 in 2ms,{},[],realtime,0,null,[],null
eec4a3b1-e361-4a02-bca8-e40d61359352,"""2026-08-19T00:36:39.152Z""",2026-08-19T00:36:39.152000,success,200,,,,ougxeheoaifcuetnmgrw | GET | 200 | 10.106.22.126 | req-25 | /tenants/ougxeheoaifcuetnmgrw/health | @supabase-infra/mgmt-api/365fea2,{},[],storage,0,null,[],null
978cd418-40aa-4382-9b4d-bd0598288b1d,"""2026-08-19T00:36:34.153Z""",2026-08-19T00:36:34.153000,success,200,,,,Sent 200 in 2ms,{},[],realtime,0,null,[],null
d801081e-1fe3-4cde-86fd-6aaf4083a76d,"""2026-08-19T00:36:34.151Z""",2026-08-19T00:36:34.151000,success,200,,,,[Cache] Tenant pool lookup,{},[],storage,0,null,[],null
75797654-e672-4bbf-a378-a2541326ae99,"""2026-08-19T00:36:06.530Z""",2026-08-19T00:36:06.530000,success,200,,,,Sent 200 in 2ms,{},[],realtime,0,null,[],null
6963f6f3-3887-446a-bf07-fbfed9c3033a,"""2026-08-19T00:36:06.527Z""",2026-08-19T00:36:06.527000,success,200,,,,[Cache] Tenant pool lookup,{},[],storage,0,null,[],null
4ae7bb25-3d0f-4b58-875d-5766cc2090b9,"""2026-08-19T00:36:06.384Z""",2026-08-19T00:36:06.384000,error,522,POST,,/admin/v1/network-bans/retrieve,POST | 522 | https://ougxeheoaifcuetnmgrw.supabase.co/admin/v1/network-bans/retrieve | @supabase-infra/mgmt-api/365fea2,{},[],edge,0,null,[],null
add109fd-1972-4d4d-8cdc-15afcb43382d,"""2026-08-19T00:36:06.360Z""",2026-08-19T00:36:06.360000,success,200,,,,ougxeheoaifcuetnmgrw | GET | 200 | 10.106.22.126 | req-5dk | /tenants/ougxeheoaifcuetnmgrw | @supabase-infra/mgmt-api/365fea2,{},[],storage,0,null,[],null
74c09396-b6ae-4a13-a6df-7deaaa4c5658,"""2026-08-19T00:34:50.363Z""",2026-08-19T00:34:50.363000,success,200,OPTIONS,,/auth/v1/token,"OPTIONS | 200 | https://ougxeheoaifcuetnmgrw.supabase.co/auth/v1/token?grant_type=password | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
d3c21ae8-4792-41d5-8a7a-6395c4efd469,"""2026-08-19T00:30:56.664Z""",2026-08-19T00:30:56.664000,warning,401,GET,,/auth/v1/settings,GET | 401 | https://ougxeheoaifcuetnmgrw.supabase.co/auth/v1/settings | curl/8.7.1,{},[],edge,0,null,[],null
2ec99429-2b8c-4645-a0f7-7e7e65aa0cfe,"""2026-08-19T00:30:56.107Z""",2026-08-19T00:30:56.107000,warning,401,GET,,/auth/v1/health,GET | 401 | https://ougxeheoaifcuetnmgrw.supabase.co/auth/v1/health | curl/8.7.1,{},[],edge,0,null,[],null
424e70af-8230-4c57-bb33-c2629ca9e281,"""2026-08-19T00:30:16.768Z""",2026-08-19T00:30:16.768000,error,520,POST,,/auth/v1/token,"POST | 520 | https://ougxeheoaifcuetnmgrw.supabase.co/auth/v1/token?grant_type=refresh_token | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
f3dd83d9-0804-4325-8448-1336bdd41037,"""2026-08-19T00:26:28.697Z""",2026-08-19T00:26:28.697000,success,200,OPTIONS,,/auth/v1/token,"OPTIONS | 200 | https://ougxeheoaifcuetnmgrw.supabase.co/auth/v1/token?grant_type=refresh_token | Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36",{},[],edge,0,null,[],null
6fe9a06f-71dd-4fd4-98f8-1fae1af53207,"""2026-08-19T00:21:47.541Z""",2026-08-19T00:21:47.541000,error,200,,,,InitializingProjectConnection: Realtime is initializing the project connection,{},[],realtime,0,null,[],null
ac102f3e-0533-41fa-abde-1a4b97908a0d,"""2026-08-19T00:21:47.540Z""",2026-08-19T00:21:47.540000,success,200,,,,Tenant ougxeheoaifcuetnmgrw has been terminated: :shutdown,{},[],realtime,0,null,[],null
8aac2f12-d46c-49a4-9e83-c0b84019169f,"""2026-08-19T00:21:47.540Z""",2026-08-19T00:21:47.540000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
4bcbae2e-dacf-4713-a52d-07ab1a5c2af3,"""2026-08-19T00:21:47.539Z""",2026-08-19T00:21:47.539000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
8f3eec51-169d-455e-9430-d1ef7e9210bb,"""2026-08-19T00:21:47.539Z""",2026-08-19T00:21:47.539000,error,200,,,,Realtime.Tenants.Connect.CheckConnection failed in 15003 ms,{},[],realtime,0,null,[],null
d1fb12ce-51d2-43e8-8a5e-dd98fc1640eb,"""2026-08-19T00:21:39.782Z""",2026-08-19T00:21:39.782000,error,520,POST,,/auth/v1/token,"POST | 520 | https://ougxeheoaifcuetnmgrw.supabase.co/auth/v1/token?grant_type=refresh_token | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
e2fdf3bf-5354-423c-95af-9d77724594e7,"""2026-08-19T00:21:39.740Z""",2026-08-19T00:21:39.740000,success,200,OPTIONS,,/auth/v1/token,"OPTIONS | 200 | https://ougxeheoaifcuetnmgrw.supabase.co/auth/v1/token?grant_type=refresh_token | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
73af5309-f635-415e-b01c-a90fb4896fba,"""2026-08-19T00:21:32.536Z""",2026-08-19T00:21:32.536000,success,200,,,,Realtime.Tenants.Connect.GetTenant executed in 0 ms,{},[],realtime,0,null,[],null
adcad59a-143e-4e27-bfd6-b5bd63a7fb64,"""2026-08-19T00:21:32.344Z""",2026-08-19T00:21:32.344000,success,101,GET,,/realtime/v1/websocket,"GET | 101 | https://ougxeheoaifcuetnmgrw.supabase.co/realtime/v1/websocket?apikey=REDACTED&vsn=2.0.0 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
1dbb04b1-eb84-490d-8638-2940fef14595,"""2026-08-19T00:19:59.888Z""",2026-08-19T00:19:59.888000,error,200,,,,UnableToConnectToProject: Realtime was unable to connect to the project database,{},[],realtime,0,null,[],null
93587bac-b608-401c-8a70-9e5976a04d91,"""2026-08-19T00:19:59.887Z""",2026-08-19T00:19:59.887000,error,200,,,,UnableToConnectToTenantDatabase: Unable to connect to tenant database,{},[],realtime,0,null,[],null
8b4d2eb6-7cde-4a0a-b311-e072d5c67ddc,"""2026-08-19T00:19:59.885Z""",2026-08-19T00:19:59.885000,error,200,,,,InitializingProjectConnection: Realtime is initializing the project connection,{},[],realtime,0,null,[],null
0c30cd58-fb45-4819-bc39-e8785bfd7507,"""2026-08-19T00:19:59.883Z""",2026-08-19T00:19:59.883000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
3dcdc915-3e43-4cbe-8462-bce7db689fe2,"""2026-08-19T00:19:59.883Z""",2026-08-19T00:19:59.883000,success,200,,,,Tenant ougxeheoaifcuetnmgrw has been terminated: :shutdown,{},[],realtime,0,null,[],null
7780cef8-8a1a-4016-ab16-e8ad0a9527f5,"""2026-08-19T00:19:59.882Z""",2026-08-19T00:19:59.882000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
554802ff-ed85-4f06-a200-df0d6645a44e,"""2026-08-19T00:19:59.882Z""",2026-08-19T00:19:59.882000,error,200,,,,Realtime.Tenants.Connect.CheckConnection failed in 15002 ms,{},[],realtime,0,null,[],null
15b3fd81-7b5e-4932-9577-a4540ef46b57,"""2026-08-19T00:19:44.880Z""",2026-08-19T00:19:44.880000,success,200,,,,Realtime.Tenants.Connect.GetTenant executed in 0 ms,{},[],realtime,0,null,[],null
19516cb4-e046-4c8b-8fe4-fa8a92cf712f,"""2026-08-19T00:19:42.548Z""",2026-08-19T00:19:42.548000,error,200,,,,UnableToConnectToProject: Realtime was unable to connect to the project database,{},[],realtime,0,null,[],null
7ec40ef2-c110-4491-bf63-a19de2d85d62,"""2026-08-19T00:19:42.544Z""",2026-08-19T00:19:42.544000,error,200,,,,UnableToConnectToTenantDatabase: Unable to connect to tenant database,{},[],realtime,0,null,[],null
bd30d815-e4ed-484e-9918-1ac90c0de585,"""2026-08-19T00:19:42.544Z""",2026-08-19T00:19:42.544000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
54c9294a-4d3c-45ca-9562-52dca617f61a,"""2026-08-19T00:19:42.544Z""",2026-08-19T00:19:42.544000,success,200,,,,Tenant ougxeheoaifcuetnmgrw has been terminated: :shutdown,{},[],realtime,0,null,[],null
a8edf92b-9f24-4bf4-b25d-cd2bd6df04ab,"""2026-08-19T00:19:42.543Z""",2026-08-19T00:19:42.543000,error,200,,,,InitializingProjectConnection: Realtime is initializing the project connection,{},[],realtime,0,null,[],null
cf1fde3b-9cf0-4357-a47c-80186779f01d,"""2026-08-19T00:19:42.543Z""",2026-08-19T00:19:42.543000,error,200,,,,Realtime.Tenants.Connect.CheckConnection failed in 15003 ms,{},[],realtime,0,null,[],null
693feedc-6185-4d9a-8cec-e319a6d20900,"""2026-08-19T00:19:42.543Z""",2026-08-19T00:19:42.543000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
df0062a4-f96e-4f10-90a2-18b2cb89139b,"""2026-08-19T00:19:36.609Z""",2026-08-19T00:19:36.609000,success,101,GET,,/realtime/v1/websocket,"GET | 101 | https://ougxeheoaifcuetnmgrw.supabase.co/realtime/v1/websocket?apikey=REDACTED&vsn=2.0.0 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
61b8e9e1-4cbc-4a9b-ac15-bfd99282a959,"""2026-08-19T00:19:27.540Z""",2026-08-19T00:19:27.540000,success,200,,,,Realtime.Tenants.Connect.GetTenant executed in 1 ms,{},[],realtime,0,null,[],null
02c10b24-587d-4a8a-bf43-cd493e2d721c,"""2026-08-19T00:19:23.534Z""",2026-08-19T00:19:23.534000,error,200,,,,UnableToConnectToTenantDatabase: Unable to connect to tenant database,{},[],realtime,0,null,[],null
0dcea729-671f-4777-a5a0-d4efc9c998f5,"""2026-08-19T00:19:23.534Z""",2026-08-19T00:19:23.534000,error,200,,,,UnableToConnectToProject: Realtime was unable to connect to the project database,{},[],realtime,0,null,[],null
35ab990a-a845-4100-86db-448a0c8965ce,"""2026-08-19T00:19:23.531Z""",2026-08-19T00:19:23.531000,error,200,,,,InitializingProjectConnection: Realtime is initializing the project connection,{},[],realtime,0,null,[],null
419449a9-b881-431f-af1f-a9793ef53261,"""2026-08-19T00:19:23.529Z""",2026-08-19T00:19:23.529000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
242893b7-1555-47a1-a018-40b845c64b35,"""2026-08-19T00:19:23.529Z""",2026-08-19T00:19:23.529000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
17629055-e1f8-4fe6-9c3f-4beada116782,"""2026-08-19T00:19:23.529Z""",2026-08-19T00:19:23.529000,success,200,,,,Tenant ougxeheoaifcuetnmgrw has been terminated: :shutdown,{},[],realtime,0,null,[],null
7c1082d0-065b-4773-8f84-2d73bd881be2,"""2026-08-19T00:19:23.529Z""",2026-08-19T00:19:23.529000,error,200,,,,Realtime.Tenants.Connect.CheckConnection failed in 15002 ms,{},[],realtime,0,null,[],null
3bfa6a35-fe62-4fc3-9dd8-5d0bfbffed5b,"""2026-08-19T00:19:08.527Z""",2026-08-19T00:19:08.527000,success,200,,,,Realtime.Tenants.Connect.GetTenant executed in 0 ms,{},[],realtime,0,null,[],null
0ca98efb-8773-43fe-a1c7-564b2c8986e5,"""2026-08-19T00:19:06.511Z""",2026-08-19T00:19:06.511000,error,200,,,,UnableToConnectToTenantDatabase: Unable to connect to tenant database,{},[],realtime,0,null,[],null
3ac64957-4a90-4848-91ac-a27216cc9620,"""2026-08-19T00:19:06.511Z""",2026-08-19T00:19:06.511000,error,200,,,,UnableToConnectToProject: Realtime was unable to connect to the project database,{},[],realtime,0,null,[],null
09b2c9ed-bdd2-43e8-af0a-62c1369980af,"""2026-08-19T00:19:06.506Z""",2026-08-19T00:19:06.506000,error,200,,,,Realtime.Tenants.Connect.CheckConnection failed in 17001 ms,{},[],realtime,0,null,[],null
29da1494-2b7c-4778-9dca-69090a3fa252,"""2026-08-19T00:19:06.506Z""",2026-08-19T00:19:06.506000,success,200,,,,Tenant ougxeheoaifcuetnmgrw has been terminated: :shutdown,{},[],realtime,0,null,[],null
6d53b76d-45ee-4f5e-836f-d47f54d7447b,"""2026-08-19T00:19:06.506Z""",2026-08-19T00:19:06.506000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
a59e1f05-b648-489a-818c-6c0548cc56b9,"""2026-08-19T00:19:06.506Z""",2026-08-19T00:19:06.506000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
66f0d130-edd0-4441-b618-97d51d00570e,"""2026-08-19T00:19:04.510Z""",2026-08-19T00:19:04.510000,error,200,,,,InitializingProjectConnection: Realtime is initializing the project connection,{},[],realtime,0,null,[],null
6bb1f3d2-24b0-4e1f-8882-fd7258e5fffe,"""2026-08-19T00:18:49.504Z""",2026-08-19T00:18:49.504000,success,200,,,,Realtime.Tenants.Connect.GetTenant executed in 0 ms,{},[],realtime,0,null,[],null
cbd7f1ee-ceca-409f-b88d-52ab313d62c2,"""2026-08-19T00:18:45.736Z""",2026-08-19T00:18:45.736000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
50ea6e28-5071-4f29-8cc8-748117b48cd9,"""2026-08-19T00:18:45.736Z""",2026-08-19T00:18:45.736000,success,200,,,,Tenant ougxeheoaifcuetnmgrw has been terminated: :shutdown,{},[],realtime,0,null,[],null
206a142a-6e53-4288-9282-4e15c1130770,"""2026-08-19T00:18:45.735Z""",2026-08-19T00:18:45.735000,error,200,,,,Realtime.Tenants.Connect.CheckConnection failed in 15246 ms,{},[],realtime,0,null,[],null
